sep=;
"Series";"Time";"Value"
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.081586
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.082028
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.082349
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.083431
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.084103
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.083115
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.082769
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.082673
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.083427
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.083908
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.084432
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.084569
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.085047
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.084468
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.085074
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.084474
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.083711
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.084278
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.083866
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.082681
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.083732
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.083932
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.08372
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.083042
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.082283
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.082508
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.082907
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.08419
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.084087
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.085656
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.085293
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.08555
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.085395
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.085447
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.085671
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.085642
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.085517
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.085191
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.085235
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.08467
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.084778
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.084801
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.084671
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.085552
"TD FFT Band 0";"2021-05-24T13:43:00+02:00";0.084708
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.085333
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.085303
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.086004
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.085843
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.084462
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.084637
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.084516
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.085918
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.08585
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.084687
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.084784
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.08546
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.08504
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.08483
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.085091
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.084352
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.084222
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.08381
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.083871
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.083731
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.084626
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.084301
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.084223
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.083225
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.083629
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.084136
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.084576
"TD FFT Band 0";"2021-05-24T13:44:00+02:00";0.084469
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.08228
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.082335
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.082453
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.082199
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.083173
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.08364
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.083058
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.082529
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.082561
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.082551
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.08292
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.083151
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.082011
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.081363
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.082366
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.081595
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.08156
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.082746
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.083415
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.083908
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.084537
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.083751
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.08368
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.082887
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.083033
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.082236
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.082765
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.0824
"TD FFT Band 0";"2021-05-24T13:46:00+02:00";0.0822
"TD FFT Band 0";"2021-05-24T13:47:00+02:00";0.084889
"TD FFT Band 0";"2021-05-24T13:47:00+02:00";0.084612
"TD FFT Band 0";"2021-05-24T13:47:00+02:00";0.085456
"TD FFT Band 0";"2021-05-24T13:47:00+02:00";0.085421
"TD FFT Band 0";"2021-05-24T13:47:00+02:00";0.085756
"TD FFT Band 0";"2021-05-24T13:47:00+02:00";0.08594
"TD FFT Band 0";"2021-05-24T13:47:00+02:00";0.087249
"TD FFT Band 0";"2021-05-24T13:47:00+02:00";0.086284
"TD FFT Band 0";"2021-05-24T13:48:00+02:00";0.086165
"TD FFT Band 0";"2021-05-24T13:48:00+02:00";0.085582
"TD FFT Band 0";"2021-05-24T13:48:00+02:00";0.085607
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.084779
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.084465
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.084544
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.084001
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.083223
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.08218
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.082501
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.083075
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.083204
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.083487
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.084924
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.084265
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.084768
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.086171
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.085893
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.085279
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.085117
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.084633
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.084172
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.082962
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.082763
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.08242
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.082153
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.081882
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.081794
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.081428
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.08249
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.082656
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.08265
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.083194
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.083551
"TD FFT Band 0";"2021-05-24T13:49:00+02:00";0.083934
"TD FFT Band 0";"2021-05-24T13:50:00+02:00";0.085322
"TD FFT Band 0";"2021-05-24T13:50:00+02:00";0.085911
"TD FFT Band 0";"2021-05-24T13:50:00+02:00";0.086669
"TD FFT Band 0";"2021-05-24T13:50:00+02:00";0.085954
"TD FFT Band 0";"2021-05-24T13:50:00+02:00";0.08605
"TD FFT Band 0";"2021-05-24T13:50:00+02:00";0.083651
"TD FFT Band 0";"2021-05-24T13:50:00+02:00";0.08352
"TD FFT Band 0";"2021-05-24T13:50:00+02:00";0.083462
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.081119
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.080892
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.08045
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.080714
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.081334
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.082046
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.082679
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.081769
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.081982
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.081611
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.081606
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.082653
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.081863
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.081106
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.081573
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.083058
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.08254
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.082833
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.083283
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.084448
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.083846
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.083931
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.083431
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.082937
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.082403
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.08251
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.082789
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.082437
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.082181
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.080796
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.080692
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.081078
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.081236
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.081331
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.08213
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.082577
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.082979
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.08237
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.082893
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.082381
"TD FFT Band 0";"2021-05-24T13:53:00+02:00";0.082961
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.084364
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.083438
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.083158
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.083565
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.083525
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.082987
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.082458
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.081519
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.081583
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.081829
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.081151
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.080775
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.080964
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.081627
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.081907
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.083334
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.082801
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.082494
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.082164
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.081523
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.081398
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.080131
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.07977
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.079703
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.080006
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.080721
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.080349
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.079983
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.079338
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.079262
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.07862
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.080348
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.081025
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.081058
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.080534
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.080192
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.080802
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.079952
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.079337
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.078691
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.079172
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.080984
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.080737
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.081012
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.082012
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.082665
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.081801
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.081193
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.081539
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.081826
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.082326
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.082336
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.082418
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.083925
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.08355
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.08289
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.082793
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.083562
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.083166
"TD FFT Band 0";"2021-05-24T13:54:00+02:00";0.083339
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.082924
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083841
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083378
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083877
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083275
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.084117
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.08372
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083853
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.084383
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.085121
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.08504
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.085406
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.084467
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083373
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083686
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083706
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.084786
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.084052
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.08348
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083454
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.085185
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.084537
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.084538
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083555
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.08265
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.082819
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083122
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.082085
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.081926
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.08092
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.081692
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.081809
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.081608
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.082046
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.081483
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.080708
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.080941
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.082268
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.082042
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.082669
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.082417
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083624
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083351
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083968
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083495
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083279
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.082892
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.082809
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.082653
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.084091
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083615
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.082756
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.081976
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.082452
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.082833
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.082588
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083088
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.082936
"TD FFT Band 0";"2021-05-24T13:55:00+02:00";0.083571
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.083566
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.084283
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.084549
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.083943
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.08392
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.084515
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.084312
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.083952
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.083902
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.084897
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.085292
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.085183
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.084547
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.084656
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.085858
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.08428
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.084125
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.084551
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.084271
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.0842
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.084508
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.085004
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.084411
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.084783
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.085461
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.08613
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.086627
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.08752
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.088077
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.087545
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.088645
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.087367
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.086308
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.085648
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.085431
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.085701
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.085427
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.084612
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.084625
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.083639
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.083283
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.083781
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.083509
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.083229
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.082282
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.082563
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.081466
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.081891
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.081813
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.079946
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.080595
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.081227
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.080922
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.081745
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.082779
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.082775
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.081944
"TD FFT Band 0";"2021-05-24T13:56:00+02:00";0.081991
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.081996
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.081835
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.081935
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.082144
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.081668
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.083159
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.082807
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.082042
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.081335
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.082102
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.081292
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.083237
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.083517
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.083535
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.083847
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.083056
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.082731
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.082517
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.082429
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.08201
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.082303
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.082284
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.083045
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.082315
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.082486
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.082014
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.081765
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.081873
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.081827
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.082049
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.081544
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.081134
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.080598
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.081603
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.082476
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.083672
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.083248
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.08327
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.083298
"TD FFT Band 0";"2021-05-24T13:57:00+02:00";0.083805
