Continous Bond Quality 2 Pre;Continous Bond Quality 2 Pre;Continous Bond Quality 2 Pre;Continous Bond Quality 2 Pre;Continous Bond Quality 2 Pre;Continous Bond Quality 2 Pre;Continous Bond Quality 2 Pre;Continous Bond Quality 2 Pre;Continous Bond Quality 2 Pre;Continous Bond Quality 2 Iterate;Continous Bond Quality 2 Iterate;Continous Bond Quality 2 Iterate;Continous Bond Quality 2 Iterate;Continous Bond Quality 2 Iterate;Continous Bond Quality 2 Iterate;Variables;Variables;Variables;Variables;Variables;Variables;Variables;Variables;Variables;Variables
Bond Site Limits;Bond Site Limits;Bond Site Limits;Bond Site Limits;Bond Site Limits;Bond Site Limits;Bond Site Limits;Calc Key Parm;Calc Key Parm;CB DS;CB DS;CB OP;CB OP;Check Edge Suff. Bonds;Check Edge Suff. Bonds;Inspection Variable;Inspection Variable;Inspection Variable;Inspection Variable;Inspection Variable;Inspection Variable;Inspection Variable;Inspection Variable;Inspection Variable;Inspection Variable
CB Avg Bond Site Area (pix);N Bonds Expected in ROI;CB Unacceptable Limit - N Bonds in ROI;CB Acceptable Limit - N Bonds in ROI;HB Avg Bond Site Area (pix);HB Acceptable Limit - N Bonds in ROI;HB Unacceptable Limit - N Bonds in ROI;MD Iterations;MD Iteration Length;Percentage of Area;Pixel Count;Percentage of Area;Pixel Count;[DB] CB Num Bonds OP;[DB] CB Num Bonds DS;92203662.01;92203662.01c;92203662.02;92203662.02c;99971742.01;99971742.01c;99971742.02;99971742.02c;vALL.Image.Confidence;vALL.Image.Name
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;42,30769;132;733,33333;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170520_243_P1756.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,74359;124;46,52778;134;744,44444;688,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170521_993_P1791.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,70513;127;41,34615;129;716,66667;705,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170523_543_P1822.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,34615;129;41,34615;129;716,66667;716,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170525_093_P1853.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,70513;127;41,02564;128;711,11111;705,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170526_643_P1884.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,70513;127;41,34615;129;716,66667;705,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170528_193_P1915.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;42,30769;132;733,33333;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170529_743_P1946.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,23077;138;41,98718;131;727,77778;766,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170531_293_P1977.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;44,87179;140;777,77778;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170532_843_P2008.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,94872;134;40,70513;127;705,55556;744,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170534_393_P2039.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,62821;133;42,30769;132;733,33333;738,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170535_943_P2070.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;37,82051;118;39,10256;122;677,77778;655,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170537_493_P2101.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,02564;128;42,62821;133;738,88889;711,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170539_043_P2132.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;40,38462;126;700;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170540_593_P2163.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,91026;137;40,0641;125;694,44444;761,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170542_143_P2194.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,70513;127;41,02564;128;711,11111;705,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170543_693_P2225.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,94872;134;41,34615;129;716,66667;744,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170545_243_P2256.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,0641;125;45,48611;131;727,77778;694,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170546_793_P2287.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,10256;122;44,55128;139;772,22222;677,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170548_493_P2321.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,14103;119;41,98718;131;727,77778;661,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170550_043_P2352.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,30769;132;38,78205;121;672,22222;733,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170551_593_P2383.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,0641;125;42,94872;134;744,44444;694,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170553_143_P2414.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;42,62821;133;738,88889;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170554_743_P2446.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,30769;132;39,10256;122;677,77778;733,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170556_293_P2477.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,34615;129;38,46154;120;666,66667;716,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170557_993_P2511.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,62821;133;39,74359;124;688,88889;738,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170559_643_P2544.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,42308;123;43,26923;135;750;683,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170601_193_P2575.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,02564;128;41,02564;128;711,11111;711,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170602_743_P2606.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,34615;129;40,38462;126;700;716,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170604_443_P2640.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,78205;121;44,23077;138;766,66667;672,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_170605_993_P2671.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,34615;129;41,02564;128;711,11111;716,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182315_554_P282.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,94872;134;40,0641;125;694,44444;744,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182317_354_P318.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,30769;132;33,65385;105;583,33333;733,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182318_904_P349.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,0641;125;38,14103;119;661,11111;694,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182320_454_P380.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;37,17949;116;38,46154;120;666,66667;644,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182322_004_P411.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,26923;135;37,82051;118;655,55556;750;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182323_554_P442.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;37,82051;118;40,70513;127;705,55556;655,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182325_104_P473.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,10256;122;44,09722;127;705,55556;677,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182326_754_P506.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;38,46154;120;666,66667;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182328_304_P537.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,30769;132;37,17949;116;644,44444;733,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182329_854_P568.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,14103;119;44,79167;129;716,66667;661,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182331_404_P599.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,38462;126;40,0641;125;694,44444;700;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182332_954_P630.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,55128;139;41,98718;131;727,77778;772,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182334_504_P661.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,02564;128;36,21795;113;627,77778;711,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182336_054_P692.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,91026;137;41,66667;130;722,22222;761,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182337_604_P723.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,91026;137;40,38462;126;700;761,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182339_154_P754.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,74359;124;41,98718;131;727,77778;688,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182340_704_P785.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,94872;134;40,0641;125;694,44444;744,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182342_254_P816.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,62821;133;37,17949;116;644,44444;738,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182343_804_P847.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,78205;121;36,21795;113;627,77778;672,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182345_404_P879.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,87179;140;44,09722;127;705,55556;777,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182347_004_P911.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,34615;129;37,5;117;650;716,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182348_604_P943.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;38,46154;120;666,66667;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182350_154_P974.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,58974;136;41,66667;130;722,22222;755,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182351_854_P1008.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,26923;135;39,42308;123;683,33333;750;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182353_404_P1039.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,14103;119;41,66667;130;722,22222;661,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182354_954_P1070.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,55128;139;39,10256;122;677,77778;772,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182356_504_P1101.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,30769;132;40,70513;127;705,55556;733,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182358_054_P1132.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,42308;123;40,70513;127;705,55556;683,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182359_604_P1163.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,62821;133;36,85897;115;638,88889;738,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182401_154_P1194.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,23077;138;38,78205;121;672,22222;766,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182402_704_P1225.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;46,47436;145;39,10256;122;677,77778;805,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182404_254_P1256.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,94872;134;37,82051;118;655,55556;744,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182405_804_P1287.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,70513;127;41,66667;130;722,22222;705,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182407_354_P1318.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,58974;136;37,82051;118;655,55556;755,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182408_904_P1349.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,42308;123;39,10256;122;677,77778;683,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182410_454_P1380.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,34615;129;40,38462;126;700;716,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182412_004_P1411.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,91026;137;37,82051;118;655,55556;761,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182413_554_P1442.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,02564;128;39,42308;123;683,33333;711,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182415_104_P1473.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;46,15385;144;34,9359;109;605,55556;800;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182416_654_P1504.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;42,94872;134;744,44444;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182418_204_P1535.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,30769;132;42,62821;133;738,88889;733,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182419_754_P1566.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,26923;135;39,42308;123;683,33333;750;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182421_304_P1597.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,94872;134;37,5;117;650;744,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182422_854_P1628.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,58974;136;40,70513;127;705,55556;755,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182424_404_P1659.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,26923;135;42,62821;133;738,88889;750;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182425_954_P1690.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,0641;125;41,34615;129;716,66667;694,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182427_504_P1721.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;45,51282;142;38,46154;120;666,66667;788,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182429_054_P1752.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,02564;128;39,74359;124;688,88889;711,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182430_604_P1783.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;36,85897;115;638,88889;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182432_154_P1814.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,91026;137;35,57692;111;616,66667;761,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182433_704_P1845.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,94872;134;37,82051;118;655,55556;744,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182435_254_P1876.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,62821;133;44,55128;139;772,22222;738,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182436_804_P1907.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;36,21795;113;627,77778;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182438_354_P1938.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;39,42308;123;683,33333;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182439_904_P1969.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;38,78205;121;672,22222;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182441_454_P2000.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,55128;139;41,98718;131;727,77778;772,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182443_004_P2031.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,87179;140;41,98718;131;727,77778;777,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182444_554_P2062.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,87179;140;36,21795;113;627,77778;777,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182446_104_P2093.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,58974;136;32,37179;101;561,11111;755,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182447_654_P2124.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,38462;126;42,30769;132;733,33333;700;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182449_204_P2155.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,87179;140;41,66667;130;722,22222;777,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182450_804_P2187.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,02564;128;40,0641;125;694,44444;711,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182452_354_P2218.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,02564;128;39,10256;122;677,77778;711,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182453_904_P2249.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,58974;136;41,34615;129;716,66667;755,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182455_454_P2280.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,38462;126;36,85897;115;638,88889;700;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182457_004_P2311.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,94872;134;37,5;117;650;744,44444;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182458_604_P2343.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,87179;140;40,0641;125;694,44444;777,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182500_154_P2374.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;38,78205;121;672,22222;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182501_704_P2405.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;34,9359;109;605,55556;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182503_254_P2436.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;46,15385;144;34,61538;108;600;800;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182504_804_P2467.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,02564;128;40,0641;125;694,44444;711,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182506_354_P2498.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;39,74359;124;37,5;117;650;688,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182507_954_P2530.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;46,15385;144;35,25641;110;611,11111;800;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182509_504_P2561.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;37,17949;116;644,44444;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182511_054_P2592.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;36,85897;115;638,88889;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182512_604_P2623.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;45,19231;141;39,74359;124;688,88889;783,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182514_154_P2654.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,23077;138;37,5;117;650;766,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182515_704_P2685.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,91026;137;40,0641;125;694,44444;761,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182517_254_P2716.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,78205;121;39,10256;122;677,77778;672,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182518_804_P2747.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;36,85897;115;37,82051;118;655,55556;638,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182520_354_P2778.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,26923;135;41,02564;128;711,11111;750;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182521_904_P2809.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;46,47436;145;38,14103;119;661,11111;805,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182523_504_P2841.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;47,4359;148;38,14103;119;661,11111;822,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182525_054_P2872.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,62821;133;40,0641;125;694,44444;738,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182526_604_P2903.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;43,26923;135;39,42308;123;683,33333;750;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182528_154_P2934.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;35,89744;112;37,82051;118;655,55556;622,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182529_704_P2965.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;40,70513;127;705,55556;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182531_554_P3002.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,02564;128;35,57692;111;616,66667;711,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182533_104_P3033.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,87179;140;39,42308;123;683,33333;777,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182534_654_P3064.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,62821;133;41,66667;130;722,22222;738,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182536_554_P3102.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;36,85897;115;638,88889;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182538_404_P3139.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;38,78205;121;37,82051;118;655,55556;672,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182540_054_P3172.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;45,19231;141;39,74359;124;688,88889;783,33333;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182541_804_P3207.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,70513;127;39,74359;124;688,88889;705,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182543_354_P3238.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;37,5;117;650;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182544_904_P3269.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;40,70513;127;705,55556;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182546_454_P3300.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,34615;129;40,97222;118;655,55556;716,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182548_004_P3331.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,98718;131;40,38462;126;700;727,77778;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182549_654_P3364.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,66667;130;39,10256;122;677,77778;722,22222;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182551_204_P3395.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;41,02564;128;39,93056;115;638,88889;711,11111;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182552_754_P3426.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;40,70513;127;39,74359;124;688,88889;705,55556;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182554_304_P3457.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;42,62821;133;36,85897;115;638,88889;738,88889;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182555_954_P3490.jpg
18;5,73;0,5;2,2;11,6;0,8;0,4;47;24;44,23077;138;38,46154;120;666,66667;766,66667;4;75;4;75;1;100;1;100;100;VISCUF1_S4_20210621_182557_504_P3521.jpg
